,POA_CODE21,POA_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area,LATITUDE,LONGITUDE,IRE_CODE21,IRE_NAME21,SED_CODE22,SED_NAME22,CED_CODE21,CED_NAME21,STE_CODE21,IAR_CODE21,IAR_NAME21,ILO_CODE21,ILO_NAME21
1224,3783,3783,AUS,Australia,202.3353,http://linked.data.gov.au/dataset/asgsed3/POA/3783,1.03057848975,0.020738965112,-37.94495821719671,145.6388049123898,201.0,Melbourne,25701.0,Narracan (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1225,3785,3785,AUS,Australia,5.512,http://linked.data.gov.au/dataset/asgsed3/POA/3785,0.142524505805,0.000564476726677,-37.879087685828495,145.31619415837983,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1226,3786,3786,AUS,Australia,4.5146,http://linked.data.gov.au/dataset/asgsed3/POA/3786,0.119339408238,0.00046231708916,-37.87670301263311,145.3353574294874,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1227,3787,3787,AUS,Australia,3.4167,http://linked.data.gov.au/dataset/asgsed3/POA/3787,0.11011466883,0.000349833881278,-37.86456607518185,145.35162586846516,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1228,3788,3788,AUS,Australia,17.7524,http://linked.data.gov.au/dataset/asgsed3/POA/3788,0.257041546508,0.00181737633659,-37.85235233767175,145.37969479364145,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1229,3789,3789,AUS,Australia,6.6593,http://linked.data.gov.au/dataset/asgsed3/POA/3789,0.134062316904,0.000682055671671,-37.888499549705465,145.35937523914563,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1230,3791,3791,AUS,Australia,12.0532,http://linked.data.gov.au/dataset/asgsed3/POA/3791,0.250533266591,0.00123469199004,-37.90046964821124,145.40486238692802,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1231,3792,3792,AUS,Australia,3.9761,http://linked.data.gov.au/dataset/asgsed3/POA/3792,0.116264053554,0.000407262325575,-37.89185668884136,145.40216266237726,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1232,3793,3793,AUS,Australia,19.8847,http://linked.data.gov.au/dataset/asgsed3/POA/3793,0.255834824397,0.00203621226627,-37.8738838308736,145.4276484931837,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1233,3795,3795,AUS,Australia,30.1745,http://linked.data.gov.au/dataset/asgsed3/POA/3795,0.353166353879,0.00308835171997,-37.83681579094364,145.43344224328888,201.0,Melbourne,25101.0,Monbulk (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1234,3796,3796,AUS,Australia,16.9894,http://linked.data.gov.au/dataset/asgsed3/POA/3796,0.224832634622,0.00173775814631,-37.78727842217657,145.38821691326538,201.0,Melbourne,22801.0,Evelyn (Eastern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1235,3797,3797,AUS,Australia,142.6249,http://linked.data.gov.au/dataset/asgsed3/POA/3797,0.773141813946,0.0145992461073,-37.84496738542842,145.70352741957348,201.0,Melbourne,22304.0,Eildon (Northern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1236,3799,3799,AUS,Australia,706.2156,http://linked.data.gov.au/dataset/asgsed3/POA/3799,1.4329790328,0.0721583520194,-37.705094782957815,145.80458590545334,201.0,Melbourne,22304.0,Eildon (Northern Victoria),206.0,Casey,2.0,201020.0,Yarra Ranges,20102001.0,Yarra Ranges
1237,3802,3802,AUS,Australia,15.1323,http://linked.data.gov.au/dataset/asgsed3/POA/3802,0.177873771102,0.00155157031991,-37.969626463996335,145.25602734063906,201.0,Melbourne,25805.0,Narre Warren North (South-Eastern Metropolitan),204.0,Bruce,2.0,201004.0,Cranbourne - Narre Warren,20100402.0,Hallam - Berwick - Pearcedale
1238,3803,3803,AUS,Australia,8.415,http://linked.data.gov.au/dataset/asgsed3/POA/3803,0.146776809555,0.000863224659575,-38.0067741272943,145.26836727410492,201.0,Melbourne,25805.0,Narre Warren North (South-Eastern Metropolitan),204.0,Bruce,2.0,201004.0,Cranbourne - Narre Warren,20100402.0,Hallam - Berwick - Pearcedale
1239,3804,3804,AUS,Australia,31.6453,http://linked.data.gov.au/dataset/asgsed3/POA/3804,0.360609546398,0.00324493719931,-37.97641544838753,145.3273149104503,201.0,Melbourne,25805.0,Narre Warren North (South-Eastern Metropolitan),204.0,Bruce,2.0,201004.0,Cranbourne - Narre Warren,20100402.0,Hallam - Berwick - Pearcedale
1240,3805,3805,AUS,Australia,27.578,http://linked.data.gov.au/dataset/asgsed3/POA/3805,0.296519877871,0.0028301736045,-38.03654194134147,145.30434743038873,201.0,Melbourne,25805.0,Narre Warren North (South-Eastern Metropolitan),204.0,Bruce,2.0,201004.0,Cranbourne - Narre Warren,20100402.0,Hallam - Berwick - Pearcedale
1241,3806,3806,AUS,Australia,45.7677,http://linked.data.gov.au/dataset/asgsed3/POA/3806,0.42458141968,0.00469629139888,-38.02740760040739,145.35174641027163,201.0,Melbourne,21005.0,Berwick (South-Eastern Metropolitan),227.0,La Trobe,2.0,201004.0,Cranbourne - Narre Warren,20100402.0,Hallam - Berwick - Pearcedale
1242,3807,3807,AUS,Australia,14.697,http://linked.data.gov.au/dataset/asgsed3/POA/3807,0.232962140341,0.00150825013818,-38.03444756722983,145.38502805011345,201.0,Melbourne,21005.0,Berwick (South-Eastern Metropolitan),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1243,3808,3808,AUS,Australia,35.2809,http://linked.data.gov.au/dataset/asgsed3/POA/3808,0.419272650499,0.00361861299211,-37.99464097535575,145.43192202840038,201.0,Melbourne,26501.0,Pakenham (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1244,3809,3809,AUS,Australia,48.0637,http://linked.data.gov.au/dataset/asgsed3/POA/3809,0.411466495657,0.00493500755801,-38.07361744160491,145.41695141637533,201.0,Melbourne,26501.0,Pakenham (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1245,3810,3810,AUS,Australia,142.7164,http://linked.data.gov.au/dataset/asgsed3/POA/3810,0.754262339643,0.0146526487776,-38.070155739394046,145.491541174002,201.0,Melbourne,26501.0,Pakenham (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1246,3812,3812,AUS,Australia,97.376,http://linked.data.gov.au/dataset/asgsed3/POA/3812,0.666381966496,0.00999800259775,-38.07301496925008,145.56857070145892,201.0,Melbourne,25701.0,Narracan (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1247,3813,3813,AUS,Australia,69.6945,http://linked.data.gov.au/dataset/asgsed3/POA/3813,0.529475115649,0.00715348730125,-38.04865960637437,145.62751607405593,201.0,Melbourne,25701.0,Narracan (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1248,3814,3814,AUS,Australia,77.7275,http://linked.data.gov.au/dataset/asgsed3/POA/3814,0.644317791173,0.0079836199344,-38.101005225285576,145.65573044979092,201.0,Melbourne,25701.0,Narracan (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1249,3815,3815,AUS,Australia,103.9187,http://linked.data.gov.au/dataset/asgsed3/POA/3815,0.808136318923,0.0106700114408,-38.07482163748863,145.7104860923727,201.0,Melbourne,25701.0,Narracan (Eastern Victoria),227.0,La Trobe,2.0,201002.0,Cardinia,20100201.0,Cardinia
1250,3816,3816,AUS,Australia,151.417,http://linked.data.gov.au/dataset/asgsed3/POA/3816,0.9069298376,0.0155504421289,-38.09101523902208,145.7724383026767,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1251,3818,3818,AUS,Australia,279.626,http://linked.data.gov.au/dataset/asgsed3/POA/3818,1.37220154926,0.0287358011568,-38.13866036543807,145.84168875245956,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1252,3820,3820,AUS,Australia,74.2902,http://linked.data.gov.au/dataset/asgsed3/POA/3820,0.662725356194,0.00763668427944,-38.1612997830264,145.93869066117557,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1253,3821,3821,AUS,Australia,298.5327,http://linked.data.gov.au/dataset/asgsed3/POA/3821,1.8264234572,0.0306904605371,-38.166902862479695,145.97115477586328,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1254,3822,3822,AUS,Australia,62.764,http://linked.data.gov.au/dataset/asgsed3/POA/3822,0.53202737312,0.00645525049105,-38.19980663654697,146.0088628592333,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1255,3823,3823,AUS,Australia,122.4606,http://linked.data.gov.au/dataset/asgsed3/POA/3823,0.988855371191,0.012598482927,-38.21999446679398,146.06782762708892,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1256,3824,3824,AUS,Australia,213.4934,http://linked.data.gov.au/dataset/asgsed3/POA/3824,1.48562438977,0.02196447503,-38.22245655287926,146.16796216433525,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1257,3825,3825,AUS,Australia,1871.9394,http://linked.data.gov.au/dataset/asgsed3/POA/3825,4.32496179425,0.191787776673,-37.91221577229823,146.32829927415136,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1258,3831,3831,AUS,Australia,176.2022,http://linked.data.gov.au/dataset/asgsed3/POA/3831,0.864815294723,0.0180734318482,-37.99853152403305,146.01996589387426,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1259,3832,3832,AUS,Australia,52.414,http://linked.data.gov.au/dataset/asgsed3/POA/3832,0.533923703167,0.00537061040719,-37.92204877630977,145.9901132812452,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1260,3833,3833,AUS,Australia,931.5574,http://linked.data.gov.au/dataset/asgsed3/POA/3833,2.82005628915,0.0953621501587,-37.84927033625017,146.0605724230112,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1261,3835,3835,AUS,Australia,65.7048,http://linked.data.gov.au/dataset/asgsed3/POA/3835,0.650406183876,0.00676722568548,-38.30359894958082,146.170629918396,202.0,Victoria exc. Melbourne,25701.0,Narracan (Eastern Victoria),235.0,Monash,2.0,202002.0,Baw Baw,20200201.0,Baw Baw
1262,3840,3840,AUS,Australia,341.1902,http://linked.data.gov.au/dataset/asgsed3/POA/3840,1.69978973193,0.0351299904274,-38.28121313113909,146.4205058702537,202.0,Victoria exc. Melbourne,25401.0,Morwell (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200803.0,Traralgon - Churchill
1263,3842,3842,AUS,Australia,21.4535,http://linked.data.gov.au/dataset/asgsed3/POA/3842,0.238302721662,0.00220992457739,-38.31609150149667,146.42359320394658,202.0,Victoria exc. Melbourne,25401.0,Morwell (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200803.0,Traralgon - Churchill
1264,3844,3844,AUS,Australia,577.0376,http://linked.data.gov.au/dataset/asgsed3/POA/3844,2.60716374785,0.0594111594249,-38.278095508815,146.61192404540495,202.0,Victoria exc. Melbourne,25401.0,Morwell (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200803.0,Traralgon - Churchill
1265,3847,3847,AUS,Australia,485.7597,http://linked.data.gov.au/dataset/asgsed3/POA/3847,2.12074210797,0.049973871174,-38.219811278584025,146.82798393522177,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1266,3850,3850,AUS,Australia,48.6122,http://linked.data.gov.au/dataset/asgsed3/POA/3850,0.506003801774,0.00499330294424,-38.10435635238642,147.0729568954404,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1267,3851,3851,AUS,Australia,1883.4399,http://linked.data.gov.au/dataset/asgsed3/POA/3851,4.23368587584,0.193759972425,-38.218136748080816,147.14262517080402,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1268,3852,3852,AUS,Australia,8.6506,http://linked.data.gov.au/dataset/asgsed3/POA/3852,0.159053780214,0.000888566968058,-38.10412617245385,147.14336515654887,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1269,3854,3854,AUS,Australia,172.3629,http://linked.data.gov.au/dataset/asgsed3/POA/3854,0.953648960301,0.0177072239833,-38.11490491086815,146.5932172337997,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1270,3856,3856,AUS,Australia,148.7576,http://linked.data.gov.au/dataset/asgsed3/POA/3856,0.825602330928,0.0152659251095,-38.03588289996275,146.59211833451025,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200801.0,Moe - Yallourn
1271,3857,3857,AUS,Australia,67.568,http://linked.data.gov.au/dataset/asgsed3/POA/3857,0.731383835943,0.00693197525265,-38.01374925468431,146.67209203518527,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1272,3858,3858,AUS,Australia,2574.771,http://linked.data.gov.au/dataset/asgsed3/POA/3858,4.13187885641,0.262607578694,-37.57253502195087,146.6855422592384,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1273,3859,3859,AUS,Australia,193.1815,http://linked.data.gov.au/dataset/asgsed3/POA/3859,0.965724839314,0.0197939649618,-37.91942129905564,146.8743668033528,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1274,3860,3860,AUS,Australia,1396.8374,http://linked.data.gov.au/dataset/asgsed3/POA/3860,3.00239264943,0.142734866735,-37.71395987547937,146.947126765065,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1275,3862,3862,AUS,Australia,3055.3476,http://linked.data.gov.au/dataset/asgsed3/POA/3862,5.44657089893,0.311362811725,-37.50901733746576,147.1907682284035,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1276,3864,3864,AUS,Australia,187.1784,http://linked.data.gov.au/dataset/asgsed3/POA/3864,1.00506374181,0.0191539447711,-37.82195583471402,147.31492047123928,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1277,3865,3865,AUS,Australia,12.9135,http://linked.data.gov.au/dataset/asgsed3/POA/3865,0.185020756179,0.00132104389463,-37.7991364233005,147.46628312247393,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1278,3869,3869,AUS,Australia,97.2314,http://linked.data.gov.au/dataset/asgsed3/POA/3869,0.73971656285,0.0100226977829,-38.365464845751525,146.36143877755998,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200803.0,Traralgon - Churchill
1279,3870,3870,AUS,Australia,273.5315,http://linked.data.gov.au/dataset/asgsed3/POA/3870,1.40014834284,0.0282282755949,-38.44990490025961,146.34958654072815,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202008.0,Latrobe,20200803.0,Traralgon - Churchill
1280,3871,3871,AUS,Australia,291.253,http://linked.data.gov.au/dataset/asgsed3/POA/3871,1.93394744286,0.0300399777773,-38.40786414667169,146.1785733507772,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),235.0,Monash,2.0,202011.0,South Gippsland - Bass Coast,20201102.0,South Gippsland
1281,3873,3873,AUS,Australia,92.7613,http://linked.data.gov.au/dataset/asgsed3/POA/3873,0.68392343448,0.0095537569511,-38.30256179725665,146.69288216148513,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1282,3874,3874,AUS,Australia,269.2634,http://linked.data.gov.au/dataset/asgsed3/POA/3874,1.405258835,0.0278179793041,-38.5293049793536,146.89371053781858,202.0,Victoria exc. Melbourne,23301.0,Gippsland South (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200704.0,Wellington (Vic.)
1283,3875,3875,AUS,Australia,2405.0453,http://linked.data.gov.au/dataset/asgsed3/POA/3875,4.2279929222,0.245657803532,-37.68337599872192,147.5500403683804,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1284,3878,3878,AUS,Australia,18.0798,http://linked.data.gov.au/dataset/asgsed3/POA/3878,0.374190832333,0.00185216192476,-37.90427747033888,147.68012291315617,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1285,3880,3880,AUS,Australia,167.6982,http://linked.data.gov.au/dataset/asgsed3/POA/3880,1.04993208063,0.0171847983999,-37.92776574576289,147.7552547701165,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1286,3882,3882,AUS,Australia,68.2582,http://linked.data.gov.au/dataset/asgsed3/POA/3882,0.541156790886,0.0069839864985,-37.812835952244725,147.74891300674471,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1287,3885,3885,AUS,Australia,3509.4039,http://linked.data.gov.au/dataset/asgsed3/POA/3885,4.75729350017,0.35660969548,-37.28928189310064,148.20638203509787,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1288,3886,3886,AUS,Australia,55.2811,http://linked.data.gov.au/dataset/asgsed3/POA/3886,0.506323478052,0.005651673806,-37.75233260484063,148.45149550662455,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1289,3887,3887,AUS,Australia,318.8285,http://linked.data.gov.au/dataset/asgsed3/POA/3887,1.09143751532,0.0325716860671,-37.69681043473218,148.05608906724518,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1290,3888,3888,AUS,Australia,3372.9732,http://linked.data.gov.au/dataset/asgsed3/POA/3888,5.61343560475,0.343038196362,-37.35473309697908,148.6070072073431,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1291,3889,3889,AUS,Australia,1714.1053,http://linked.data.gov.au/dataset/asgsed3/POA/3889,2.5135168244,0.174764612583,-37.545885691464,148.8777746283637,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1292,3890,3890,AUS,Australia,1717.2022,http://linked.data.gov.au/dataset/asgsed3/POA/3890,2.39888699673,0.174952420394,-37.48995788200487,149.21111086601655,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1293,3891,3891,AUS,Australia,1330.8744,http://linked.data.gov.au/dataset/asgsed3/POA/3891,1.9786857569,0.135696045995,-37.54810421775559,149.52038613322273,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1294,3892,3892,AUS,Australia,243.8424,http://linked.data.gov.au/dataset/asgsed3/POA/3892,1.04962473299,0.0248505069582,-37.51014794989254,149.79959208480636,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1295,3893,3893,AUS,Australia,528.0895,http://linked.data.gov.au/dataset/asgsed3/POA/3893,1.46833287597,0.0538127297087,-37.50495658562997,147.83180862092848,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1296,3895,3895,AUS,Australia,286.7583,http://linked.data.gov.au/dataset/asgsed3/POA/3895,1.17054482194,0.0291665549181,-37.36275392702223,147.85251548599976,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1297,3896,3896,AUS,Australia,1097.7093,http://linked.data.gov.au/dataset/asgsed3/POA/3896,2.6651400133,0.111455810583,-37.23059683560079,147.79554041298792,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1298,3898,3898,AUS,Australia,1392.3469,http://linked.data.gov.au/dataset/asgsed3/POA/3898,2.2732679322,0.141017478366,-37.036330630430726,147.508543692095,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1299,3900,3900,AUS,Australia,1211.4742,http://linked.data.gov.au/dataset/asgsed3/POA/3900,2.08694519166,0.122437918074,-36.872616079045294,147.91217735940725,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1300,3902,3902,AUS,Australia,26.4884,http://linked.data.gov.au/dataset/asgsed3/POA/3902,0.284356499205,0.0027103540126,-37.81615971031814,147.81147412923033,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1301,3903,3903,AUS,Australia,41.6349,http://linked.data.gov.au/dataset/asgsed3/POA/3903,0.365005765281,0.00426008157136,-37.81430046416728,147.86874821194658,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1302,3904,3904,AUS,Australia,27.6078,http://linked.data.gov.au/dataset/asgsed3/POA/3904,0.31009595637,0.00282687649464,-37.86855918532891,147.8433396401273,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1303,3909,3909,AUS,Australia,327.2096,http://linked.data.gov.au/dataset/asgsed3/POA/3909,1.08680286287,0.0334809389329,-37.8164035214097,148.01233074058038,202.0,Victoria exc. Melbourne,23201.0,Gippsland East (Eastern Victoria),216.0,Gippsland,2.0,202007.0,Gippsland,20200702.0,East Gippsland
1304,3910,3910,AUS,Australia,28.8446,http://linked.data.gov.au/dataset/asgsed3/POA/3910,0.238294477142,0.00296482440731,-38.15455768476915,145.19743318988242,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),212.0,Dunkley,2.0,201005.0,Frankston,20100502.0,Frankston - East
1305,3911,3911,AUS,Australia,18.6901,http://linked.data.gov.au/dataset/asgsed3/POA/3911,0.282999626397,0.00192217860078,-38.195341575284594,145.17288379950045,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101601.0,Mornington - East
1306,3912,3912,AUS,Australia,72.3275,http://linked.data.gov.au/dataset/asgsed3/POA/3912,0.508272050109,0.00744054253121,-38.21622999702061,145.22164886076632,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101601.0,Mornington - East
1307,3913,3913,AUS,Australia,23.6157,http://linked.data.gov.au/dataset/asgsed3/POA/3913,0.27176645234,0.00243100913,-38.26522741504704,145.18701636962305,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101601.0,Mornington - East
1308,3915,3915,AUS,Australia,64.8347,http://linked.data.gov.au/dataset/asgsed3/POA/3915,0.557027240963,0.00667712544464,-38.29792010379657,145.13168368179888,201.0,Melbourne,25301.0,Mornington (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101602.0,Mornington - South
1309,3916,3916,AUS,Australia,35.1777,http://linked.data.gov.au/dataset/asgsed3/POA/3916,0.370458047307,0.00362836336715,-38.41028060056022,145.05185533124413,201.0,Melbourne,26001.0,Nepean (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101602.0,Mornington - South
1310,3918,3918,AUS,Australia,17.216,http://linked.data.gov.au/dataset/asgsed3/POA/3918,0.258944929025,0.00177400392061,-38.336720256146734,145.16951584826788,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101601.0,Mornington - East
1311,3919,3919,AUS,Australia,6.5625,http://linked.data.gov.au/dataset/asgsed3/POA/3919,0.150589744556,0.000676355487542,-38.35236071738142,145.20278697743794,201.0,Melbourne,23601.0,Hastings (Eastern Victoria),213.0,Flinders,2.0,201016.0,Mornington Peninsula,20101601.0,Mornington - East
